target_index,seed,arm,condition,prompt_id,normalized_expected,answer_token_count,raw,strict_correct,answer_prefix_token_exact,overgeneration
10,3,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
10,3,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
10,3,B,blank,original_open,no active preference,3,gray,False,False,False
10,3,B,blank,paraphrase_open,no active preference,3,gray,False,False,False
10,3,B,blank,new_rewrite_open,no active preference,3,Gray,False,False,False
10,3,B,fixed_donor,original_open,no active preference,3,green,False,False,False
10,3,B,fixed_donor,paraphrase_open,no active preference,3,green,False,False,False
10,3,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
12,0,A,matched,original_open,no active preference,3,no active preference,True,True,False
12,0,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
12,0,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
12,0,A,blank,original_open,no active preference,3,none,False,False,False
12,0,A,blank,paraphrase_open,no active preference,3,None,False,False,False
12,0,A,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
12,0,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
12,0,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
12,0,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
12,0,B,matched,original_open,no active preference,3,no active preference,True,True,False
12,0,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
12,0,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
12,0,B,blank,original_open,no active preference,3,none,False,False,False
12,0,B,blank,paraphrase_open,no active preference,3,None,False,False,False
12,0,B,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
12,0,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
12,0,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
12,0,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
12,1,A,matched,original_open,no active preference,3,no active preference,True,True,False
12,1,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
12,1,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
12,1,A,blank,original_open,no active preference,3,none,False,False,False
12,1,A,blank,paraphrase_open,no active preference,3,None,False,False,False
12,1,A,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
12,1,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
12,1,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
12,1,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
12,1,B,matched,original_open,no active preference,3,no active preference,True,True,False
12,1,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
12,1,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
12,1,B,blank,original_open,no active preference,3,none,False,False,False
12,1,B,blank,paraphrase_open,no active preference,3,None,False,False,False
12,1,B,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
12,1,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
12,1,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
12,1,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
12,2,A,matched,original_open,no active preference,3,no active preference,True,True,False
12,2,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
12,2,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
12,2,A,blank,original_open,no active preference,3,none,False,False,False
12,2,A,blank,paraphrase_open,no active preference,3,None,False,False,False
12,2,A,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
12,2,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
12,2,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
12,2,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
12,2,B,matched,original_open,no active preference,3,no active preference,True,True,False
12,2,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
12,2,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
12,2,B,blank,original_open,no active preference,3,none,False,False,False
12,2,B,blank,paraphrase_open,no active preference,3,None,False,False,False
12,2,B,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
12,2,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
12,2,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
12,2,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
12,3,A,matched,original_open,no active preference,3,no active preference,True,True,False
12,3,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
12,3,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
12,3,A,blank,original_open,no active preference,3,none,False,False,False
12,3,A,blank,paraphrase_open,no active preference,3,None,False,False,False
12,3,A,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
12,3,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
12,3,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
12,3,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
12,3,B,matched,original_open,no active preference,3,no active preference,True,True,False
12,3,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
12,3,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
12,3,B,blank,original_open,no active preference,3,none,False,False,False
12,3,B,blank,paraphrase_open,no active preference,3,None,False,False,False
12,3,B,blank,new_rewrite_open,no active preference,3,None stored,False,False,False
12,3,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
12,3,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
12,3,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
14,0,A,matched,original_open,no active preference,3,no active preference,True,True,False
14,0,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
14,0,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
14,0,A,blank,original_open,no active preference,3,gray,False,False,False
14,0,A,blank,paraphrase_open,no active preference,3,None,False,False,False
14,0,A,blank,new_rewrite_open,no active preference,3,Linen Room Train 000250 Material Preference: None,False,False,False
14,0,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
14,0,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
14,0,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
14,0,B,matched,original_open,no active preference,3,no active preference,True,True,False
14,0,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
14,0,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
14,0,B,blank,original_open,no active preference,3,gray,False,False,False
14,0,B,blank,paraphrase_open,no active preference,3,None,False,False,False
14,0,B,blank,new_rewrite_open,no active preference,3,Linen Room Train 000250 Material Preference: None,False,False,False
14,0,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
14,0,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
14,0,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
14,1,A,matched,original_open,no active preference,3,no active preference,True,True,False
14,1,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
14,1,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
14,1,A,blank,original_open,no active preference,3,gray,False,False,False
14,1,A,blank,paraphrase_open,no active preference,3,None,False,False,False
14,1,A,blank,new_rewrite_open,no active preference,3,Linen Room Train 000250 Material Preference: None,False,False,False
14,1,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
14,1,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
14,1,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
14,1,B,matched,original_open,no active preference,3,no active preference,True,True,False
14,1,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
14,1,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
14,1,B,blank,original_open,no active preference,3,gray,False,False,False
14,1,B,blank,paraphrase_open,no active preference,3,None,False,False,False
14,1,B,blank,new_rewrite_open,no active preference,3,Linen Room Train 000250 Material Preference: None,False,False,False
14,1,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
14,1,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
14,1,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
14,2,A,matched,original_open,no active preference,3,no active preference,True,True,False
14,2,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
14,2,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
14,2,A,blank,original_open,no active preference,3,gray,False,False,False
14,2,A,blank,paraphrase_open,no active preference,3,None,False,False,False
14,2,A,blank,new_rewrite_open,no active preference,3,Linen Room Train 000250 Material Preference: None,False,False,False
14,2,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
14,2,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
14,2,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
14,2,B,matched,original_open,no active preference,3,no active preference,True,True,False
14,2,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
14,2,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
14,2,B,blank,original_open,no active preference,3,gray,False,False,False
14,2,B,blank,paraphrase_open,no active preference,3,None,False,False,False
14,2,B,blank,new_rewrite_open,no active preference,3,Linen Room Train 000250 Material Preference: None,False,False,False
14,2,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
14,2,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
14,2,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
14,3,A,matched,original_open,no active preference,3,no active preference,True,True,False
14,3,A,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
14,3,A,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
14,3,A,blank,original_open,no active preference,3,gray,False,False,False
14,3,A,blank,paraphrase_open,no active preference,3,None,False,False,False
14,3,A,blank,new_rewrite_open,no active preference,3,Linen Room Train 000250 Material Preference: None,False,False,False
14,3,A,fixed_donor,original_open,no active preference,3,ambient,False,False,False
14,3,A,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
14,3,A,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
14,3,B,matched,original_open,no active preference,3,no active preference,True,True,False
14,3,B,matched,paraphrase_open,no active preference,3,no active preference,True,True,False
14,3,B,matched,new_rewrite_open,no active preference,3,no active preference,True,True,False
14,3,B,blank,original_open,no active preference,3,gray,False,False,False
14,3,B,blank,paraphrase_open,no active preference,3,None,False,False,False
14,3,B,blank,new_rewrite_open,no active preference,3,Linen Room Train 000250 Material Preference: None,False,False,False
14,3,B,fixed_donor,original_open,no active preference,3,ambient,False,False,False
14,3,B,fixed_donor,paraphrase_open,no active preference,3,ambient,False,False,False
14,3,B,fixed_donor,new_rewrite_open,no active preference,3,ambient,False,False,False
1,0,A,matched,original_open,green,1,green,True,True,False
1,0,A,matched,paraphrase_open,green,1,green,True,True,False
1,0,A,matched,new_rewrite_open,green,1,green,True,True,False
1,0,A,blank,original_open,green,1,gray,False,False,False
1,0,A,blank,paraphrase_open,green,1,gray,False,False,False
1,0,A,blank,new_rewrite_open,green,1,Gray,False,False,False
1,0,A,fixed_donor,original_open,green,1,ambient,False,False,False
1,0,A,fixed_donor,paraphrase_open,green,1,green,True,True,False
1,0,A,fixed_donor,new_rewrite_open,green,1,ambient,False,False,False
1,0,B,matched,original_open,green,1,green,True,True,False
1,0,B,matched,paraphrase_open,green,1,green,True,True,False
1,0,B,matched,new_rewrite_open,green,1,green,True,True,False
1,0,B,blank,original_open,green,1,gray,False,False,False
1,0,B,blank,paraphrase_open,green,1,gray,False,False,False
1,0,B,blank,new_rewrite_open,green,1,Gray,False,False,False
1,0,B,fixed_donor,original_open,green,1,ambient,False,False,False
1,0,B,fixed_donor,paraphrase_open,green,1,green,True,True,False
1,0,B,fixed_donor,new_rewrite_open,green,1,ambient,False,False,False
1,1,A,matched,original_open,green,1,green,True,True,False
1,1,A,matched,paraphrase_open,green,1,green,True,True,False
1,1,A,matched,new_rewrite_open,green,1,green,True,True,False
1,1,A,blank,original_open,green,1,gray,False,False,False
1,1,A,blank,paraphrase_open,green,1,gray,False,False,False
1,1,A,blank,new_rewrite_open,green,1,Gray,False,False,False
1,1,A,fixed_donor,original_open,green,1,ambient,False,False,False
1,1,A,fixed_donor,paraphrase_open,green,1,green,True,True,False
1,1,A,fixed_donor,new_rewrite_open,green,1,ambient,False,False,False
1,1,B,matched,original_open,green,1,green,True,True,False
1,1,B,matched,paraphrase_open,green,1,green,True,True,False
1,1,B,matched,new_rewrite_open,green,1,green,True,True,False
1,1,B,blank,original_open,green,1,gray,False,False,False
1,1,B,blank,paraphrase_open,green,1,gray,False,False,False
1,1,B,blank,new_rewrite_open,green,1,Gray,False,False,False
1,1,B,fixed_donor,original_open,green,1,ambient,False,False,False
1,1,B,fixed_donor,paraphrase_open,green,1,green,True,True,False
1,1,B,fixed_donor,new_rewrite_open,green,1,ambient,False,False,False
1,2,A,matched,original_open,green,1,green,True,True,False
1,2,A,matched,paraphrase_open,green,1,green,True,True,False
1,2,A,matched,new_rewrite_open,green,1,green,True,True,False
1,2,A,blank,original_open,green,1,gray,False,False,False
1,2,A,blank,paraphrase_open,green,1,gray,False,False,False
1,2,A,blank,new_rewrite_open,green,1,Gray,False,False,False
1,2,A,fixed_donor,original_open,green,1,ambient,False,False,False
1,2,A,fixed_donor,paraphrase_open,green,1,green,True,True,False
1,2,A,fixed_donor,new_rewrite_open,green,1,ambient,False,False,False
1,2,B,matched,original_open,green,1,green,True,True,False
1,2,B,matched,paraphrase_open,green,1,green,True,True,False
1,2,B,matched,new_rewrite_open,green,1,green,True,True,False
1,2,B,blank,original_open,green,1,gray,False,False,False
1,2,B,blank,paraphrase_open,green,1,gray,False,False,False
1,2,B,blank,new_rewrite_open,green,1,Gray,False,False,False
1,2,B,fixed_donor,original_open,green,1,ambient,False,False,False
1,2,B,fixed_donor,paraphrase_open,green,1,green,True,True,False
1,2,B,fixed_donor,new_rewrite_open,green,1,ambient,False,False,False
1,3,A,matched,original_open,green,1,green,True,True,False
1,3,A,matched,paraphrase_open,green,1,green,True,True,False
1,3,A,matched,new_rewrite_open,green,1,green,True,True,False
1,3,A,blank,original_open,green,1,gray,False,False,False
1,3,A,blank,paraphrase_open,green,1,gray,False,False,False
1,3,A,blank,new_rewrite_open,green,1,Gray,False,False,False
1,3,A,fixed_donor,original_open,green,1,ambient,False,False,False
1,3,A,fixed_donor,paraphrase_open,green,1,green,True,True,False
1,3,A,fixed_donor,new_rewrite_open,green,1,ambient,False,False,False
1,3,B,matched,original_open,green,1,green,True,True,False
1,3,B,matched,paraphrase_open,green,1,green,True,True,False
1,3,B,matched,new_rewrite_open,green,1,green,True,True,False
1,3,B,blank,original_open,green,1,gray,False,False,False
1,3,B,blank,paraphrase_open,green,1,gray,False,False,False
1,3,B,blank,new_rewrite_open,green,1,Gray,False,False,False
1,3,B,fixed_donor,original_open,green,1,ambient,False,False,False
1,3,B,fixed_donor,paraphrase_open,green,1,green,True,True,False
1,3,B,fixed_donor,new_rewrite_open,green,1,ambient,False,False,False
3,0,A,matched,original_open,juice,2,juice,True,True,False
3,0,A,matched,paraphrase_open,juice,2,juice,True,True,False
3,0,A,matched,new_rewrite_open,juice,2,juice,True,True,False
3,0,A,blank,original_open,juice,2,None,False,False,False
3,0,A,blank,paraphrase_open,juice,2,None,False,False,False
3,0,A,blank,new_rewrite_open,juice,2,None stored,False,False,False
3,0,A,fixed_donor,original_open,juice,2,ambient,False,False,False
3,0,A,fixed_donor,paraphrase_open,juice,2,ambient,False,False,False
3,0,A,fixed_donor,new_rewrite_open,juice,2,None stored,False,False,False
3,0,B,matched,original_open,juice,2,juice,True,True,False
3,0,B,matched,paraphrase_open,juice,2,juice,True,True,False
3,0,B,matched,new_rewrite_open,juice,2,juice,True,True,False
3,0,B,blank,original_open,juice,2,None,False,False,False
3,0,B,blank,paraphrase_open,juice,2,None,False,False,False
3,0,B,blank,new_rewrite_open,juice,2,None stored,False,False,False
3,0,B,fixed_donor,original_open,juice,2,ambient,False,False,False
3,0,B,fixed_donor,paraphrase_open,juice,2,ambient,False,False,False
3,0,B,fixed_donor,new_rewrite_open,juice,2,None stored,False,False,False
3,1,A,matched,original_open,juice,2,juice,True,True,False
3,1,A,matched,paraphrase_open,juice,2,juice,True,True,False
3,1,A,matched,new_rewrite_open,juice,2,juice,True,True,False
3,1,A,blank,original_open,juice,2,None,False,False,False
3,1,A,blank,paraphrase_open,juice,2,None,False,False,False
3,1,A,blank,new_rewrite_open,juice,2,None stored,False,False,False
3,1,A,fixed_donor,original_open,juice,2,ambient,False,False,False
3,1,A,fixed_donor,paraphrase_open,juice,2,ambient,False,False,False
3,1,A,fixed_donor,new_rewrite_open,juice,2,None stored,False,False,False
3,1,B,matched,original_open,juice,2,juice,True,True,False
3,1,B,matched,paraphrase_open,juice,2,juice,True,True,False
3,1,B,matched,new_rewrite_open,juice,2,juice,True,True,False
3,1,B,blank,original_open,juice,2,None,False,False,False
3,1,B,blank,paraphrase_open,juice,2,None,False,False,False
3,1,B,blank,new_rewrite_open,juice,2,None stored,False,False,False
3,1,B,fixed_donor,original_open,juice,2,ambient,False,False,False
3,1,B,fixed_donor,paraphrase_open,juice,2,ambient,False,False,False
3,1,B,fixed_donor,new_rewrite_open,juice,2,None stored,False,False,False
3,2,A,matched,original_open,juice,2,juice,True,True,False
3,2,A,matched,paraphrase_open,juice,2,juice,True,True,False
3,2,A,matched,new_rewrite_open,juice,2,juice,True,True,False
3,2,A,blank,original_open,juice,2,None,False,False,False
3,2,A,blank,paraphrase_open,juice,2,None,False,False,False
3,2,A,blank,new_rewrite_open,juice,2,None stored,False,False,False
3,2,A,fixed_donor,original_open,juice,2,ambient,False,False,False
3,2,A,fixed_donor,paraphrase_open,juice,2,ambient,False,False,False
3,2,A,fixed_donor,new_rewrite_open,juice,2,None stored,False,False,False
3,2,B,matched,original_open,juice,2,juice,True,True,False
3,2,B,matched,paraphrase_open,juice,2,juice,True,True,False
3,2,B,matched,new_rewrite_open,juice,2,juice,True,True,False
3,2,B,blank,original_open,juice,2,None,False,False,False
3,2,B,blank,paraphrase_open,juice,2,None,False,False,False
3,2,B,blank,new_rewrite_open,juice,2,None stored,False,False,False
3,2,B,fixed_donor,original_open,juice,2,ambient,False,False,False
3,2,B,fixed_donor,paraphrase_open,juice,2,ambient,False,False,False
3,2,B,fixed_donor,new_rewrite_open,juice,2,None stored,False,False,False
3,3,A,matched,original_open,juice,2,juice,True,True,False
3,3,A,matched,paraphrase_open,juice,2,juice,True,True,False
3,3,A,matched,new_rewrite_open,juice,2,juice,True,True,False
3,3,A,blank,original_open,juice,2,None,False,False,False
3,3,A,blank,paraphrase_open,juice,2,None,False,False,False
3,3,A,blank,new_rewrite_open,juice,2,None stored,False,False,False
3,3,A,fixed_donor,original_open,juice,2,ambient,False,False,False
3,3,A,fixed_donor,paraphrase_open,juice,2,ambient,False,False,False
3,3,A,fixed_donor,new_rewrite_open,juice,2,None stored,False,False,False
3,3,B,matched,original_open,juice,2,juice,True,True,False
3,3,B,matched,paraphrase_open,juice,2,juice,True,True,False
3,3,B,matched,new_rewrite_open,juice,2,juice,True,True,False
3,3,B,blank,original_open,juice,2,None,False,False,False
3,3,B,blank,paraphrase_open,juice,2,None,False,False,False
3,3,B,blank,new_rewrite_open,juice,2,None stored,False,False,False
3,3,B,fixed_donor,original_open,juice,2,ambient,False,False,False
3,3,B,fixed_donor,paraphrase_open,juice,2,ambient,False,False,False
3,3,B,fixed_donor,new_rewrite_open,juice,2,None stored,False,False,False
5,0,A,matched,original_open,jazz,2,jazz,True,True,False
5,0,A,matched,paraphrase_open,jazz,2,jazz,True,True,False
5,0,A,matched,new_rewrite_open,jazz,2,jazz,True,True,False
5,0,A,blank,original_open,jazz,2,No music preference recorded.,False,False,False
5,0,A,blank,paraphrase_open,jazz,2,None,False,False,False
5,0,A,blank,new_rewrite_open,jazz,2,No music preference stored.,False,False,False
5,0,A,fixed_donor,original_open,jazz,2,ambient,False,False,False
5,0,A,fixed_donor,paraphrase_open,jazz,2,ambient,False,False,False
5,0,A,fixed_donor,new_rewrite_open,jazz,2,ambient,False,False,False
5,0,B,matched,original_open,jazz,2,jazz,True,True,False
5,0,B,matched,paraphrase_open,jazz,2,jazz,True,True,False
5,0,B,matched,new_rewrite_open,jazz,2,jazz,True,True,False
5,0,B,blank,original_open,jazz,2,No music preference recorded.,False,False,False
5,0,B,blank,paraphrase_open,jazz,2,None,False,False,False
5,0,B,blank,new_rewrite_open,jazz,2,No music preference stored.,False,False,False
5,0,B,fixed_donor,original_open,jazz,2,ambient,False,False,False
5,0,B,fixed_donor,paraphrase_open,jazz,2,ambient,False,False,False
5,0,B,fixed_donor,new_rewrite_open,jazz,2,ambient,False,False,False
5,1,A,matched,original_open,jazz,2,jazz,True,True,False
5,1,A,matched,paraphrase_open,jazz,2,jazz,True,True,False
5,1,A,matched,new_rewrite_open,jazz,2,jazz,True,True,False
5,1,A,blank,original_open,jazz,2,No music preference recorded.,False,False,False
5,1,A,blank,paraphrase_open,jazz,2,None,False,False,False
5,1,A,blank,new_rewrite_open,jazz,2,No music preference stored.,False,False,False
5,1,A,fixed_donor,original_open,jazz,2,ambient,False,False,False
5,1,A,fixed_donor,paraphrase_open,jazz,2,ambient,False,False,False
5,1,A,fixed_donor,new_rewrite_open,jazz,2,ambient,False,False,False
5,1,B,matched,original_open,jazz,2,jazz,True,True,False
5,1,B,matched,paraphrase_open,jazz,2,jazz,True,True,False
5,1,B,matched,new_rewrite_open,jazz,2,jazz,True,True,False
5,1,B,blank,original_open,jazz,2,No music preference recorded.,False,False,False
5,1,B,blank,paraphrase_open,jazz,2,None,False,False,False
5,1,B,blank,new_rewrite_open,jazz,2,No music preference stored.,False,False,False
5,1,B,fixed_donor,original_open,jazz,2,ambient,False,False,False
5,1,B,fixed_donor,paraphrase_open,jazz,2,ambient,False,False,False
5,1,B,fixed_donor,new_rewrite_open,jazz,2,ambient,False,False,False
5,2,A,matched,original_open,jazz,2,jazz,True,True,False
5,2,A,matched,paraphrase_open,jazz,2,jazz,True,True,False
5,2,A,matched,new_rewrite_open,jazz,2,jazz,True,True,False
5,2,A,blank,original_open,jazz,2,No music preference recorded.,False,False,False
5,2,A,blank,paraphrase_open,jazz,2,None,False,False,False
5,2,A,blank,new_rewrite_open,jazz,2,No music preference stored.,False,False,False
5,2,A,fixed_donor,original_open,jazz,2,ambient,False,False,False
5,2,A,fixed_donor,paraphrase_open,jazz,2,ambient,False,False,False
5,2,A,fixed_donor,new_rewrite_open,jazz,2,ambient,False,False,False
5,2,B,matched,original_open,jazz,2,jazz,True,True,False
5,2,B,matched,paraphrase_open,jazz,2,jazz,True,True,False
5,2,B,matched,new_rewrite_open,jazz,2,jazz,True,True,False
5,2,B,blank,original_open,jazz,2,No music preference recorded.,False,False,False
5,2,B,blank,paraphrase_open,jazz,2,None,False,False,False
5,2,B,blank,new_rewrite_open,jazz,2,No music preference stored.,False,False,False
5,2,B,fixed_donor,original_open,jazz,2,ambient,False,False,False
5,2,B,fixed_donor,paraphrase_open,jazz,2,ambient,False,False,False
5,2,B,fixed_donor,new_rewrite_open,jazz,2,ambient,False,False,False
5,3,A,matched,original_open,jazz,2,jazz,True,True,False
5,3,A,matched,paraphrase_open,jazz,2,jazz,True,True,False
5,3,A,matched,new_rewrite_open,jazz,2,jazz,True,True,False
5,3,A,blank,original_open,jazz,2,No music preference recorded.,False,False,False
5,3,A,blank,paraphrase_open,jazz,2,None,False,False,False
5,3,A,blank,new_rewrite_open,jazz,2,No music preference stored.,False,False,False
5,3,A,fixed_donor,original_open,jazz,2,ambient,False,False,False
5,3,A,fixed_donor,paraphrase_open,jazz,2,ambient,False,False,False
5,3,A,fixed_donor,new_rewrite_open,jazz,2,ambient,False,False,False
5,3,B,matched,original_open,jazz,2,jazz,True,True,False
5,3,B,matched,paraphrase_open,jazz,2,jazz,True,True,False
5,3,B,matched,new_rewrite_open,jazz,2,jazz,True,True,False
5,3,B,blank,original_open,jazz,2,No music preference recorded.,False,False,False
5,3,B,blank,paraphrase_open,jazz,2,None,False,False,False
5,3,B,blank,new_rewrite_open,jazz,2,No music preference stored.,False,False,False
5,3,B,fixed_donor,original_open,jazz,2,ambient,False,False,False
5,3,B,fixed_donor,paraphrase_open,jazz,2,ambient,False,False,False
5,3,B,fixed_donor,new_rewrite_open,jazz,2,ambient,False,False,False
7,0,A,matched,original_open,linen,2,linen blend,False,True,True
7,0,A,matched,paraphrase_open,linen,2,linen,True,True,False
7,0,A,matched,new_rewrite_open,linen,2,linen,True,True,False
7,0,A,blank,original_open,linen,2,None,False,False,False
7,0,A,blank,paraphrase_open,linen,2,None,False,False,False
7,0,A,blank,new_rewrite_open,linen,2,None stored,False,False,False
7,0,A,fixed_donor,original_open,linen,2,ambient,False,False,False
7,0,A,fixed_donor,paraphrase_open,linen,2,ambient,False,False,False
7,0,A,fixed_donor,new_rewrite_open,linen,2,ambient,False,False,False
7,0,B,matched,original_open,linen,2,linen,True,True,False
7,0,B,matched,paraphrase_open,linen,2,linen,True,True,False
7,0,B,matched,new_rewrite_open,linen,2,linen,True,True,False
7,0,B,blank,original_open,linen,2,None,False,False,False
7,0,B,blank,paraphrase_open,linen,2,None,False,False,False
7,0,B,blank,new_rewrite_open,linen,2,None stored,False,False,False
7,0,B,fixed_donor,original_open,linen,2,ambient,False,False,False
7,0,B,fixed_donor,paraphrase_open,linen,2,ambient,False,False,False
7,0,B,fixed_donor,new_rewrite_open,linen,2,ambient,False,False,False
7,1,A,matched,original_open,linen,2,linen blend,False,True,True
7,1,A,matched,paraphrase_open,linen,2,linen,True,True,False
7,1,A,matched,new_rewrite_open,linen,2,linen,True,True,False
7,1,A,blank,original_open,linen,2,None,False,False,False
7,1,A,blank,paraphrase_open,linen,2,None,False,False,False
7,1,A,blank,new_rewrite_open,linen,2,None stored,False,False,False
7,1,A,fixed_donor,original_open,linen,2,ambient,False,False,False
7,1,A,fixed_donor,paraphrase_open,linen,2,ambient,False,False,False
7,1,A,fixed_donor,new_rewrite_open,linen,2,ambient,False,False,False
7,1,B,matched,original_open,linen,2,linen,True,True,False
7,1,B,matched,paraphrase_open,linen,2,linen,True,True,False
7,1,B,matched,new_rewrite_open,linen,2,linen,True,True,False
7,1,B,blank,original_open,linen,2,None,False,False,False
7,1,B,blank,paraphrase_open,linen,2,None,False,False,False
7,1,B,blank,new_rewrite_open,linen,2,None stored,False,False,False
7,1,B,fixed_donor,original_open,linen,2,ambient,False,False,False
7,1,B,fixed_donor,paraphrase_open,linen,2,ambient,False,False,False
7,1,B,fixed_donor,new_rewrite_open,linen,2,ambient,False,False,False
7,2,A,matched,original_open,linen,2,linen,True,True,False
7,2,A,matched,paraphrase_open,linen,2,linen,True,True,False
7,2,A,matched,new_rewrite_open,linen,2,linen,True,True,False
7,2,A,blank,original_open,linen,2,None,False,False,False
7,2,A,blank,paraphrase_open,linen,2,None,False,False,False
7,2,A,blank,new_rewrite_open,linen,2,None stored,False,False,False
7,2,A,fixed_donor,original_open,linen,2,ambient,False,False,False
7,2,A,fixed_donor,paraphrase_open,linen,2,ambient,False,False,False
7,2,A,fixed_donor,new_rewrite_open,linen,2,ambient,False,False,False
7,2,B,matched,original_open,linen,2,linen,True,True,False
7,2,B,matched,paraphrase_open,linen,2,linen,True,True,False
7,2,B,matched,new_rewrite_open,linen,2,linen,True,True,False
7,2,B,blank,original_open,linen,2,None,False,False,False
7,2,B,blank,paraphrase_open,linen,2,None,False,False,False
7,2,B,blank,new_rewrite_open,linen,2,None stored,False,False,False
7,2,B,fixed_donor,original_open,linen,2,ambient,False,False,False
7,2,B,fixed_donor,paraphrase_open,linen,2,ambient,False,False,False
